City Key,City,Location,State Province Key
65040,Wells,POINT (-73.2042744 43.4172937),45
60505,North Brookfield,POINT (-72.0828545 42.2667587),21
60508,North Eastham,POINT (-69.9911305 41.8651071),21
61485,Dover,POINT (-71.2828342 42.2459311),21
61534,Greenfield,POINT (-72.5995339 42.5875857),21
61597,Madaket,POINT (-70.1980734 41.2729019),21
61633,Nahant,POINT (-70.9189371 42.4264859),21
60719,Dawn,POINT (-93.635491 39.6683497),25
60732,Dennis Acres,POINT (-94.5055021 37.0467281),25
60748,Dover,POINT (-93.6877167 39.1933486),25
60777,Ellisville,POINT (-90.5870686 38.5925532),25
60915,Greenfield,POINT (-93.8410449 37.4153244),25
60983,Humansville,POINT (-93.5779815 37.7944806),25
61111,Airport Drive,POINT (-94.5107824 37.1425588),25
61143,Arrow Rock,POINT (-92.9465808 39.0697466),25
61147,Ashland,POINT (-92.2571304 38.7744802),25
61191,Bernie,POINT (-89.9687021 36.6689446),25
61239,Branson West,POINT (-93.3693524 36.6970059),25
61336,Claycomo,POINT (-94.492453 39.202503),25
61361,Coney Island,POINT (-93.3971299 36.5931192),25
63220,Wright City,POINT (-91.0201422 38.8275491),25
64370,Olivette,POINT (-90.3759499 38.6653297),25
64382,Otterville,POINT (-93.0021426 38.6997409),25
64414,Phelps City,POINT (-95.5985986 40.4033346),25
64486,Richland,POINT (-92.4043396 37.8569838),25
64491,Ridgeway,POINT (-93.9368951 40.3780576),25
64509,Rogersville,POINT (-93.0557343 37.1169951),25
64565,Shell Knob,POINT (-93.6343588 36.6322872),25
64635,Terre du Lac,POINT (-90.6254052 37.9117174),25
65283,Lancaster,POINT (-92.5279662 40.5208627),25
65311,Licking,POINT (-91.8570984 37.4994884),25
65312,Lilbourn,POINT (-89.6153571 36.5922816),25
39351,Ashland,POINT (-90.8837982 46.5924428),49
39371,Baraboo,POINT (-89.7442907 43.4710944),49
39504,Chetek,POINT (-91.6510007 45.3141273),49
42318,Ridgeway,POINT (-89.9904013 43.0022199),49
42362,Sayner,POINT (-89.5326435 45.9860625),49
42455,Tilleda,POINT (-88.9112178 44.8155317),49
43479,Lancaster,POINT (-90.7106822 42.8474905),49
43504,Linden,POINT (-90.2734579 42.9177726),49
43652,Necedah,POINT (-90.0740181 44.0260775),49
43702,Oconto Falls,POINT (-88.1428798 44.8738805),49
46156,Dorchester,POINT (-90.3356913 45.0030238),49
46186,Edmund,POINT (-90.264568 42.9674944),49
46292,Grantsburg,POINT (-92.6827041 45.7763419),49
46299,Greenfield,POINT (-88.0125865 42.9614039),49
43990,Howells,POINT (-97.0028133 41.7250059),27
44106,Nehawka,POINT (-95.9916752 40.8294461),27
44194,Richland,POINT (-97.2125375 41.4355664),27
44275,Tamora,POINT (-97.2250424 40.8938986),27
46711,Ashland,POINT (-96.368346 41.039165),27
46801,Chalco,POINT (-96.1502969 41.1838878),27
46858,Dorchester,POINT (-97.1133703 40.6472277),27
46950,Hayes Center,POINT (-101.0196016 40.5108385),27
46952,Heartwell,POINT (-98.787853 40.5705702),27
38845,Reader,POINT (-93.1051664 33.752053),4
38888,Scott,POINT (-92.0962552 34.6964808),4
41967,Grannis,POINT (-94.3349306 34.2406665),4
42164,Midland,POINT (-94.3532704 35.0931523),4
42181,Morrison Bluff,POINT (-93.5285202 35.387863),4
43292,Cale,POINT (-93.2404457 33.6262263),4
43394,Dover,POINT (-93.1143407 35.4014712),4
37950,Rogersville,POINT (-80.2728451 39.8811866),38
37965,Rothsville,POINT (-76.2510654 40.1512059),38
38135,Stoneboro,POINT (-80.1050604 41.3392232),38
38199,Toughkenamon,POINT (-75.757439 39.8314987),38
38208,Tremont,POINT (-76.3871768 40.6284222),38
38209,Tresckow,POINT (-75.9665916 40.9134194),38
40170,Ashland,POINT (-76.3457825 40.7817542),38
40225,Bell Acres,POINT (-80.1664479 40.5900673),38
40257,Black Lick,POINT (-79.1997569 40.4792348),38
40273,Boalsburg,POINT (-77.7924992 40.7756184),38
40287,Bowmansville,POINT (-76.0174416 40.1967609),38
40315,Brookville,POINT (-79.0830924 41.1611747),38
41081,Connoquenessing,POINT (-80.0142257 40.8178427),38
41158,Dover,POINT (-76.8502488 40.0017634),38
41159,Downingtown,POINT (-75.7032742 40.0064958),38
41238,Elverson,POINT (-75.8327088 40.1567641),38
42552,Nicholson,POINT (-75.78047 41.6261882),38
42573,North York,POINT (-76.7330223 39.9781536),38
42583,Nuangola,POINT (-75.978256 41.1550825),38
42598,Oley,POINT (-75.7896403 40.3875936),38
42607,Orrtanna,POINT (-77.3608197 39.8450942),38
42613,Oval,POINT (-77.1691356 41.1511863),38
42646,Penns Creek,POINT (-77.0552539 40.8598045),38
42713,Railroad,POINT (-76.6983049 39.7606585),38
43732,Lancaster,POINT (-76.3055144 40.0378755),38
43830,Mahaffey,POINT (-78.724196 40.8728411),38
43906,Midland,POINT (-80.4464547 40.6325655),38
43979,Mount Pocono,POINT (-75.3646282 41.1220337),38
45092,Tunnelhill,POINT (-78.5408491 40.4781265),38
45165,Weigelstown,POINT (-76.8224701 39.9837084),38
45226,Wilkes-Barre,POINT (-75.8813075 41.2459149),38
46448,Gardners,POINT (-77.2069266 40.0056483),38
46564,Heilwood,POINT (-78.915029 40.6209007),38
46583,Homer City,POINT (-79.1622566 40.5434007),38
47546,Richland,POINT (-76.2582849 40.3592589),38
40778,Point Roberts,POINT (-123.077974 48.9853824),47
40816,Richland,POINT (-119.2844621 46.2856907),47
40837,Royal City,POINT (-119.6305912 46.9009701),47
40861,Sekiu,POINT (-124.3013299 48.2622995),47
40971,Venersborg,POINT (-122.4245395 45.7737266),47
45600,Amanda Park,POINT (-123.8860114 47.4631419),47
45725,College Place,POINT (-118.3883012 46.0493026),47
49176,Lake Stevens,POINT (-122.0637425 48.015098),47
49202,Long Beach,POINT (-124.0543234 46.3523219),47
49222,Malott,POINT (-119.7067271 48.2826495),47
49253,Meadowdale,POINT (-122.3334669 47.852874),47
49266,Midland,POINT (-122.4048441 47.1670439),47
49293,Naches,POINT (-120.699516 46.730958),47
42919,Basin,POINT (-108.0389895 44.3799574),50
43011,Hanna,POINT (-106.5619718 41.8699622),50
43128,Shell,POINT (-107.7798127 44.5355158),50
43131,Sinclair,POINT (-107.113103 41.7749592),50
43133,Smoot,POINT (-110.9143626 42.6204847),50
41749,Cos Cob,POINT (-73.5995698 41.0334305),7
41923,Windsor Locks,POINT (-72.6273124 41.9292639),7
39667,Robertsdale,POINT (-87.7119324 30.5538048),1
39672,Rogersville,POINT (-87.2947417 34.8256425),1
39681,Saks,POINT (-85.8396879 33.6987135),1
39724,Southside,POINT (-86.0224718 33.9245425),1
39777,Tuscaloosa,POINT (-87.5691735 33.2098407),1
45308,Ashland,POINT (-85.8360741 33.2737256),1
45331,Belgreen,POINT (-87.8664241 34.474818),1
45371,Broomtown,POINT (-85.5216276 34.3606453),1
45407,Cherokee,POINT (-87.9728143 34.7570342),1
45429,Coker,POINT (-87.6877882 33.2459512),1
45523,Flomaton,POINT (-87.2608071 31.000182),1
48449,Guin,POINT (-87.9147494 33.9656594),1
48519,Jemison,POINT (-86.7466522 32.9598451),1
48559,Linden,POINT (-87.7980665 32.3062535),1
48641,Nanafalia,POINT (-87.9880691 32.1129257),1
39192,Tavares,POINT (-81.725632 28.8041579),9
39204,Tierra Verde,POINT (-82.7234337 27.6919746),9
39209,Trilby,POINT (-82.1948076 28.4624986),9
39216,Vamo,POINT (-82.4978748 27.2219951),9
39898,Naples Park,POINT (-81.8092543 26.2617534),9
39957,Oriole Beach,POINT (-87.0913555 30.3738103),9
45949,Bokeelia,POINT (-82.1589815 26.7056266),9
46025,Clewiston,POINT (-80.9336753 26.7542312),9
46026,Cloud Lake,POINT (-80.0739309 26.6761772),9
46059,Cypress Quarters,POINT (-80.8139491 27.2519902),9
46087,Dover,POINT (-82.2195344 27.9941885),9
48331,Key Biscayne,POINT (-80.1628248 25.693713),9
48351,Lake Clarke Shores,POINT (-80.0758754 26.6453449),9
48426,Mary Esther,POINT (-86.6630098 30.4099215),9
59321,Madrone,POINT (-106.7330813 34.5939498),31
59328,Mayhill,POINT (-105.4780381 32.8895419),31
59352,Moquino,POINT (-107.3689356 35.1725399),31
59392,Pastura,POINT (-104.9447168 34.7828401),31
59416,Portales,POINT (-103.3343978 34.1861922),31
59422,Puerto de Luna,POINT (-104.6221654 34.829682),31
59430,Raton,POINT (-104.4391532 36.9033581),31
59457,San Acacia,POINT (-106.8994726 34.2553446),31
59508,Soham,POINT (-105.4941797 35.4155984),31
59705,Cañon,POINT (-106.735591 35.6569716),31
59776,Cundiyo,POINT (-105.8964091 35.9591922),31
59778,Cuyamungue,POINT (-106.0041892 35.8697483),31
59569,Molalla,POINT (-122.5770322 45.1473445),37
59588,Newberg,POINT (-122.9731565 45.3001179),37
62191,Richland,POINT (-117.1685112 44.7690498),37
62296,Wasco,POINT (-120.698113 45.5917918),37
63526,Ashland,POINT (-122.7094767 42.1945759),37
63546,Biggs,POINT (-120.8328408 45.669846),37
63578,Cave Junction,POINT (-123.6481235 42.1628912),37
63735,Kerby,POINT (-123.651735 42.1942798),37
63764,Lostine,POINT (-117.4296256 45.4873692),37
60159,Spillville,POINT (-91.9509965 43.2049718),15
62802,Richland,POINT (-91.992953 41.1855708),15
62805,Ridgeway,POINT (-91.9876632 43.2977472),15
63912,Greenfield,POINT (-94.4613543 41.3052657),15
63946,Hawarden,POINT (-96.4853085 42.9958216),15
63951,Hedrick,POINT (-92.3087945 41.1725134),15
64003,Jolley,POINT (-94.7188696 42.4788677),15
64015,Keosauqua,POINT (-91.9623949 40.730305799999996),15
64079,Linden,POINT (-94.2691286 41.6444317),15
65738,Cherokee,POINT (-95.551674 42.7494277),15
65763,Coin,POINT (-95.2302597 40.6544393),15
65852,Dunkerton,POINT (-92.1604569 42.5699858),15
72149,Frenchburg,POINT (-83.6257452 37.950916),17
72306,Lancaster,POINT (-84.5779957 37.6195246),17
73084,Ashland,POINT (-82.6379387 38.4784144),17
73182,Calvert City,POINT (-88.3500362 37.0333896),17
73281,Diablock,POINT (-83.1721162 37.2284289),17
73287,Dover,POINT (-83.8829813 38.7581273),17
73288,Drakesboro,POINT (-87.0488847 37.2175425),17
73301,Ekron,POINT (-86.1794145 37.9292349),17
71775,Wray,POINT (-102.2232495 40.0758231),6
71776,Yampa,POINT (-106.9086582 40.1524837),6
73991,Midland,POINT (-105.1616509 38.8583232),6
74028,Orchard Mesa,POINT (-108.5523153 39.0430375),6
74108,Segundo,POINT (-104.7555468 37.1252983),6
74115,Silver Plume,POINT (-105.7258386 39.6960983),6
74472,Antonito,POINT (-106.0086329 37.079179),6
74480,Aspen Park,POINT (-105.2947148 39.539155),6
74510,Bow Mar,POINT (-105.0499841 39.628321),6
74530,Byers,POINT (-104.2277358 39.7113708),6
74557,Cheyenne Wells,POINT (-102.3532435 38.8213951),6
74594,Dacono,POINT (-104.9394216 40.0847062),6
74603,Dillon,POINT (-106.0433518 39.6302643),6
66773,Obetz,POINT (-82.9507363 39.8789527),35
66895,Ridgeway,POINT (-83.572706 40.5139432),35
66955,Scott,POINT (-84.5832874 40.9897709),35
67855,South Euclid,POINT (-81.5184553 41.5231076),35
67967,Waite Hill,POINT (-81.3840001 41.6186592),35
67996,West Elkton,POINT (-84.5543932 39.5878325),35
68853,Ashland,POINT (-82.3182178 40.8686675),35
68855,Ashtabula,POINT (-80.7898089 41.8650534),35
68939,Bourneville,POINT (-83.1565742 39.2820094),35
68948,Bratenahl,POINT (-81.626238 41.5425502),35
68966,Brookville,POINT (-84.4113366 39.8367207),35
69490,Cuyahoga Heights,POINT (-81.6573501 41.4353301),35
69523,Dover,POINT (-81.4740054 40.5206198),35
69540,East Fultonham,POINT (-82.1220868 39.8500679),35
69644,Glenwillow,POINT (-81.4695602 41.3617214),35
69664,Greenfield,POINT (-83.3826928 39.3520084),35
69686,Hanoverton,POINT (-80.937032 40.7511704),35
69702,Haydenville,POINT (-82.3282074 39.482013),35
70600,Jeromesville,POINT (-82.195712 40.8042239),35
70644,Lakemore,POINT (-81.4359458 41.0208896),35
70648,Lancaster,POINT (-82.5993294 39.7136754),35
70697,Lowellville,POINT (-80.5364593 41.0353371),35
70700,Lucasville,POINT (-82.9968419 38.879518),35
70783,Midland,POINT (-83.9110402 39.3061729),35
70871,New Lexington,POINT (-82.2084805 39.7139579),35
71564,Morton Grove,POINT (-87.7825621 42.0405853),13
71601,New Baden,POINT (-89.7006499 38.5350488),13
71686,Orland Hills,POINT (-87.8431078 41.5853107),13
71691,Otterville,POINT (-90.3984486 39.0506032),13
72904,Tolono,POINT (-88.2589387 39.9861415),13
72914,Tremont,POINT (-89.4925979 40.5275392),13
72954,Virgil,POINT (-88.5373047 41.9558606),13
73631,Greenfield,POINT (-90.2126145 39.3436577),13
73651,Hanaford,POINT (-88.835635 37.9579449),13
73736,Indian Creek,POINT (-87.9797968 42.2269684),13
73809,La Grange Park,POINT (-87.861726 41.8347535),13
74281,Dorchester,POINT (-89.8875995 39.0856021),13
74283,Dover,POINT (-89.3934239 41.4367021),13
74288,Du Quoin,POINT (-89.2361935 38.0114393),13
74332,Ellisville,POINT (-90.3051249 40.6267064),13
74376,Flanagan,POINT (-88.8611818 40.8780891),13
75188,Sigel,POINT (-88.4942152 39.2261504),13
75213,Spillertown,POINT (-88.9195138 37.7664385),13
75236,Stonefort,POINT (-88.7081133 37.6142165),13
75266,Teutopolis,POINT (-88.4719918 39.1330967),13
75598,Ashland,POINT (-90.0078907 39.8878264),13
75692,Bourbonnais,POINT (-87.8750429 41.1416991),13
75814,Claremont,POINT (-87.9714232 38.7194921),13
50043,Brookville,POINT (-73.5673482 40.8131553),32
50119,Chateaugay,POINT (-74.0796081 44.9264337),32
50539,Conesus Lake,POINT (-77.7135072 42.7756477),32
50555,Corfu,POINT (-78.4055767 42.9600595),32
50656,Eastchester,POINT (-73.8281895 40.8884329),32
50767,Gasport,POINT (-78.5761394 43.1992244),32
50784,Glen Park,POINT (-75.9663138 44.0011701),32
53636,Palatine Bridge,POINT (-74.5740296 42.9109064),32
55406,Schoharie,POINT (-74.3095787 42.6659088),32
55435,Shenorock,POINT (-73.7381876 41.3317606),32
57140,Great Neck,POINT (-73.7284647 40.8006567),32
57141,Great Neck Estates,POINT (-73.7367983 40.7870459),32
57278,Islip Terrace,POINT (-73.192615 40.7431539),32
57327,Lake Erie Beach,POINT (-79.066983 42.6242257),32
57332,Lake Mohegan,POINT (-73.8462467 41.3178717),32
57335,Lake Ronkonkoma,POINT (-73.1312222 40.8350983),32
57342,Lancaster,POINT (-78.6703063 42.9006144),32
57369,Lime Lake,POINT (-78.4797427 42.4345078),32
57393,Long Beach,POINT (-73.657908 40.5884374),32
58731,Trumansburg,POINT (-76.6660589 42.5422939),32
58780,Walker Valley,POINT (-74.377932 41.6337047),32
58788,Wappingers Falls,POINT (-73.91097 41.5964825),32
58830,West Hempstead,POINT (-73.6501295 40.7048242),32
51415,Middleway,POINT (-77.9827756 39.3034346),48
51447,Nitro,POINT (-81.8440197 38.4148146),48
51502,Reader,POINT (-80.7328765 39.5689689),48
51573,Triadelphia,POINT (-80.6284097 40.0525734),48
58467,Bruceton Mills,POINT (-79.6411594 39.6586918),48
58540,East Dailey,POINT (-79.8909006 38.7803866),48
58547,Elk Garden,POINT (-79.154201 39.3834313),48
58578,Gallipolis Ferry,POINT (-82.1987576 38.7706371),48
58583,Gassaway,POINT (-80.7748218 38.6731544),48
58610,Hambleton,POINT (-79.6453386 39.0820511),48
53385,Yaak,POINT (-115.7087944 48.8330088),26
56541,Sun River,POINT (-111.7213719 47.5332872),26
56546,Sylvanite,POINT (-115.8743507 48.7163356),26
58036,Ashland,POINT (-106.2708477 45.5944444),26
58046,Basin,POINT (-112.2636205 46.2713177),26
58157,Dillon,POINT (-112.63752 45.2163106),26
58233,Greycliff,POINT (-109.7846289 45.7632707),26
56894,Aceitunas,POINT (-67.0649026 18.4432783),39
56939,Cataño,POINT (-66.1182218 18.4413351),39
56954,Corcovado,POINT (-66.7762868 18.4585569),39
56993,Indios,POINT (-66.8193421 17.9941326),39
56995,Isabela,POINT (-67.0243462 18.500776),39
57058,Palmas del Mar,POINT (-65.797939 18.0819088),39
57087,Rafael Capó,POINT (-66.7908004 18.3997792),39
57097,Rosa Sánchez,POINT (-65.909286 18.0597925),39
49617,Haltom City,POINT (-97.2691817 32.7995738),43
49655,Helotes,POINT (-98.6897451 29.5780056),43
49696,Hollywood Park,POINT (-98.48724 29.6005047),43
49736,Impact,POINT (-99.7459225 32.4998459),43
49788,Jones Creek,POINT (-95.4552208 28.9685817),43
50394,Lytle,POINT (-98.7964137 29.233294),43
50420,Marfa,POINT (-104.0190718 30.3079384),43
50448,Maypearl,POINT (-97.0116691 32.3132003),43
50452,McCamey,POINT (-102.2243041 31.1359813),43
50495,Midland,POINT (-102.0779147 31.9973456),43
51103,Byers,POINT (-98.1905989 34.0681503),43
52278,Dorchester,POINT (-96.6894367 33.5303861),43
52309,East Mountain,POINT (-94.8554918 32.593754),43
52335,El Refugio,POINT (-98.755859 26.340345),43
52423,Flowella,POINT (-98.0644475 27.2164329),43
53682,Premont,POINT (-98.1236151 27.3605947),43
53759,Richland,POINT (-96.4294257 31.9268257),43
53792,Rockwall,POINT (-96.4597089 32.9312336),43
53912,Seagraves,POINT (-102.564915 32.9442651),43
54957,South La Paloma,POINT (-97.9685259 27.8946157),43
55070,The Colony,POINT (-96.8863922 33.0890094),43
55140,Universal City,POINT (-98.2911235 29.5480071),43
55153,Van Alstyne,POINT (-96.5772109 33.4214995),43
56738,Oak Point,POINT (-96.991674 33.1901194),43
56757,Old River-Winfree,POINT (-94.8327007 29.8682764),43
56778,Ovilla,POINT (-96.8863898 32.5265264),43
56840,Petronila,POINT (-97.6358282 27.671975),43
56844,Pharr,POINT (-98.1836216 26.1947962),43
58336,Lancaster,POINT (-96.7561083 32.5920798),43
58351,Lavon,POINT (-96.4341524 33.0276193),43
58389,Linden,POINT (-94.3654707 33.0123537),43
59190,Buchanan Lake Village,POINT (-98.4494766 30.8507331),43
59198,Wells,POINT (-94.9399346 31.488513),43
1323,Mount Summit,POINT (-85.3846928 40.0044908),14
6716,Hanna,POINT (-86.7800207 41.4119862),14
7659,La Paz,POINT (-86.3083403 41.4597686),14
10597,Richland,POINT (-87.1689807 37.9462132),14
13261,Fortville,POINT (-85.8480354 39.9322625),14
20021,Long Beach,POINT (-86.8569736 41.7389287),14
20555,Schererville,POINT (-87.4547605 41.4789246),14
24791,Grabill,POINT (-84.9669112 41.2108829),14
24990,Linden,POINT (-86.9038959 40.1880944),14
26040,Mier,POINT (-85.8255386 40.5753176),14
26873,Greenfield,POINT (-85.7694226 39.785043),14
28729,North Crows Nest,POINT (-86.1633214 39.8658742),14
29673,Brookville,POINT (-85.0127376 39.4231065),14
30240,Straughn,POINT (-85.2913559 39.8089351),14
30686,Switz City,POINT (-87.053 39.035),14
37507,Huntingburg,POINT (-86.9549972 38.2989422),14
952,Ortley Beach,POINT (-74.074303 39.9556738),30
10870,Netcong,POINT (-74.7065516 40.8989877),30
13881,Manahawkin,POINT (-74.2587527 39.695397),30
14507,Dover,POINT (-74.5621025 40.883988),30
18884,Haddon Heights,POINT (-75.0646165 39.8773356),30
24994,Linden,POINT (-74.2445902 40.6220478),30
27367,Victory Gardens,POINT (-74.5423796 40.8759325),30
27825,Wanaque,POINT (-74.2940378 41.0381526),30
28676,North Beach Haven,POINT (-74.2315292 39.5731739),30
32024,Absecon,POINT (-74.4957076 39.4284503),30
34812,Madison Park,POINT (-74.3079248 40.4514954),30
35359,Laurence Harbor,POINT (-74.2465338 40.4567735),30
1367,Argusville,POINT (-96.9345275 47.0521927),34
4124,Sentinel Butte,POINT (-103.8388108 46.9183469),34
8073,Makoti,POINT (-101.8046105 47.9611214),34
12441,Munich,POINT (-98.8326307 48.669174),34
13152,Crary,POINT (-98.6384434 48.0708347),34
13280,Glen Ullin,POINT (-101.829877 46.8150051),34
31215,Tolna,POINT (-98.4401019 47.8272203),34
32154,Wimbledon,POINT (-98.4598177 47.1697143),34
36503,Jessie,POINT (-98.2381519 47.542218),34
3234,Basin,POINT (-112.2636205 46.2713177),26
6764,Ashland,POINT (-106.2708477 45.5944444),26
18590,Sun River,POINT (-111.7213719 47.5332872),26
27999,Dillon,POINT (-112.63752 45.2163106),26
30715,Sylvanite,POINT (-115.8743507 48.7163356),26
32712,Yaak,POINT (-115.7087944 48.8330088),26
33316,Greycliff,POINT (-109.7846289 45.7632707),26
412,Rosa Sánchez,POINT (-65.909286 18.0597925),39
1421,Corcovado,POINT (-66.7762868 18.4585569),39
2512,Palmas del Mar,POINT (-65.797939 18.0819088),39
14223,Indios,POINT (-66.8193421 17.9941326),39
22994,Cataño,POINT (-66.1182218 18.4413351),39
26102,Rafael Capó,POINT (-66.7908004 18.3997792),39
29457,Isabela,POINT (-67.0243462 18.500776),39
32033,Aceitunas,POINT (-67.0649026 18.4432783),39
19558,Ashland,POINT (-68.4061523 46.6311528),19
25415,Cape Neddick,POINT (-70.6208862 43.1936986),19
3075,East Dailey,POINT (-79.8909006 38.7803866),48
3515,Bruceton Mills,POINT (-79.6411594 39.6586918),48
4176,Middleway,POINT (-77.9827756 39.3034346),48
7885,Gassaway,POINT (-80.7748218 38.6731544),48
9174,Elk Garden,POINT (-79.154201 39.3834313),48
15793,Hambleton,POINT (-79.6453386 39.0820511),48
20095,Nitro,POINT (-81.8440197 38.4148146),48
31434,Triadelphia,POINT (-80.6284097 40.0525734),48
35009,Reader,POINT (-80.7328765 39.5689689),48
36362,Gallipolis Ferry,POINT (-82.1987576 38.7706371),48
286,Nicholson,POINT (-83.4315488 34.1139993),10
10585,Richland,POINT (-84.6674203 32.0879342),10
18525,Statenville,POINT (-83.0276398 30.7032675),10
18903,Hahira,POINT (-83.3726575 30.9913064),10
28194,Waycross,POINT (-82.3540178 31.2135511),10
35183,Orchard Hill,POINT (-84.2113095 33.1865071),10
37473,Gum Branch,POINT (-81.7267801 31.8582642),10
2367,Northrop,POINT (-94.4363592 43.7363438),23
3114,Eden Valley,POINT (-94.5461074 45.3260745),23
5568,Bowlus,POINT (-94.4094468 45.8194098),23
6139,Beaver Bay,POINT (-91.3004437 47.2577003),23
9905,Biscay,POINT (-94.2749801 44.8274625),23
10208,Saint Louis Park,POINT (-93.3480051 44.9482979),23
11508,Lancaster,POINT (-96.8042148 48.8583146),23
12052,Deer River,POINT (-93.7927173 47.3330045),23
12786,Lake Crystal,POINT (-94.2188494 44.1057973),23
14510,Dover,POINT (-92.139051 43.9735748),23
14552,Claremont,POINT (-92.9976999 44.0444086),23
17047,Elrosa,POINT (-94.9472391 45.5627429),23
19226,Cokato,POINT (-94.1899799 45.0757967),23
20023,Long Beach,POINT (-95.4175371 45.6546835),23
23322,Wells,POINT (-93.728836 43.746066),23
26041,Miesville,POINT (-92.8129802 44.6005227),23
26870,Greenfield,POINT (-93.6913527 45.1032966),23
30471,Cloquet,POINT (-92.4593566 46.7216102),23
30482,Sunburg,POINT (-95.2383563 45.3477401),23
32938,Tenstrike,POINT (-94.6747007 47.6566206),23
37905,Bock,POINT (-93.5569028 45.7849627),23
1439,Corfu,POINT (-78.4055767 42.9600595),32
2405,Palatine Bridge,POINT (-74.5740296 42.9109064),32
7882,Gasport,POINT (-78.5761394 43.1992244),32
11512,Lancaster,POINT (-78.6703063 42.9006144),32
11521,Lime Lake,POINT (-78.4797427 42.4345078),32
13270,Glen Park,POINT (-75.9663138 44.0011701),32
13438,Lake Erie Beach,POINT (-79.066983 42.6242257),32
13547,Eastchester,POINT (-73.8281895 40.8884329),32
14960,Long Beach,POINT (-73.657908 40.5884374),32
15123,Shenorock,POINT (-73.7381876 41.3317606),32
15279,Schoharie,POINT (-74.3095787 42.6659088),32
15783,Conesus Lake,POINT (-77.7135072 42.7756477),32
22068,Lake Mohegan,POINT (-73.8462467 41.3178717),32
22436,West Hempstead,POINT (-73.6501295 40.7048242),32
22540,Great Neck,POINT (-73.7284647 40.8006567),32
22597,Islip Terrace,POINT (-73.192615 40.7431539),32
22748,Lake Ronkonkoma,POINT (-73.1312222 40.8350983),32
23118,Great Neck Estates,POINT (-73.7367983 40.7870459),32
24571,Chateaugay,POINT (-74.0796081 44.9264337),32
27700,Walker Valley,POINT (-74.377932 41.6337047),32
27848,Wappingers Falls,POINT (-73.91097 41.5964825),32
29672,Brookville,POINT (-73.5673482 40.8131553),32
31535,Trumansburg,POINT (-76.6660589 42.5422939),32
73,El Refugio,POINT (-98.755859 26.340345),43
357,Petronila,POINT (-97.6358282 27.671975),43
1054,Pharr,POINT (-98.1836216 26.1947962),43
2939,Premont,POINT (-98.1236151 27.3605947),43
7759,Dorchester,POINT (-96.6894367 33.5303861),43
8097,Maypearl,POINT (-97.0116691 32.3132003),43
8290,Impact,POINT (-99.7459225 32.4998459),43
8882,Rockwall,POINT (-96.4597089 32.9312336),43
10596,Richland,POINT (-96.4294257 31.9268257),43
11503,Lancaster,POINT (-96.7561083 32.5920798),43
14942,East Mountain,POINT (-94.8554918 32.593754),43
15240,Ovilla,POINT (-96.8863898 32.5265264),43
16297,McCamey,POINT (-102.2243041 31.1359813),43
16793,Flowella,POINT (-98.0644475 27.2164329),43
17641,Byers,POINT (-98.1905989 34.0681503),43
18958,Jones Creek,POINT (-95.4552208 28.9685817),43
20460,South La Paloma,POINT (-97.9685259 27.8946157),43
21647,Seagraves,POINT (-102.564915 32.9442651),43
21673,Oak Point,POINT (-96.991674 33.1901194),43
22230,Buchanan Lake Village,POINT (-98.4494766 30.8507331),43
22727,Marfa,POINT (-104.0190718 30.3079384),43
23318,Wells,POINT (-94.9399346 31.488513),43
24984,Linden,POINT (-94.3654707 33.0123537),43
27213,Hollywood Park,POINT (-98.48724 29.6005047),43
28900,Van Alstyne,POINT (-96.5772109 33.4214995),43
29106,Haltom City,POINT (-97.2691817 32.7995738),43
31891,Universal City,POINT (-98.2911235 29.5480071),43
33012,The Colony,POINT (-96.8863922 33.0890094),43
33845,Helotes,POINT (-98.6897451 29.5780056),43
35376,Lavon,POINT (-96.4341524 33.0276193),43
36044,Midland,POINT (-102.0779147 31.9973456),43
37050,Old River-Winfree,POINT (-94.8327007 29.8682764),43
37699,Lytle,POINT (-98.7964137 29.233294),43
482,Portales,POINT (-103.3343978 34.1861922),31
3992,Soham,POINT (-105.4941797 35.4155984),31
4532,Puerto de Luna,POINT (-104.6221654 34.829682),31
9120,Cundiyo,POINT (-105.8964091 35.9591922),31
10106,Cuyamungue,POINT (-106.0041892 35.8697483),31
11168,Pastura,POINT (-104.9447168 34.7828401),31
25219,Cañon,POINT (-106.735591 35.6569716),31
34529,Raton,POINT (-104.4391532 36.9033581),31
34838,Mayhill,POINT (-105.4780381 32.8895419),31
35472,Madrone,POINT (-106.7330813 34.5939498),31
35822,Moquino,POINT (-107.3689356 35.1725399),31
36737,San Acacia,POINT (-106.8994726 34.2553446),31
2617,Kerby,POINT (-123.651735 42.1942798),37
6767,Ashland,POINT (-122.7094767 42.1945759),37
9157,Cave Junction,POINT (-123.6481235 42.1628912),37
10632,Richland,POINT (-117.1685112 44.7690498),37
22154,Lostine,POINT (-117.4296256 45.4873692),37
24409,Molalla,POINT (-122.5770322 45.1473445),37
27965,Wasco,POINT (-120.698113 45.5917918),37
32569,Biggs,POINT (-120.8328408 45.669846),37
34231,Newberg,POINT (-122.9731565 45.3001179),37
1987,Scofield,POINT (-111.1607272 39.7241289),44
4116,Moroni,POINT (-111.5904725 39.5249615),44
8368,Carbonville,POINT (-110.8343268 39.6199647),44
31253,Tooele,POINT (-112.29828 40.5307776),44
8774,Panaca,POINT (-114.3894336 37.79052),28
23319,Wells,POINT (-114.96449 41.1115888),28
